3.87769328472272	4.38217143768616	4.54737934431221	3.37882215792168	3.91673059821674	4.74165088815577	4.44374998644545	3.94269754100247	4.6639018588636	4.10747903942736	4.2571540523553	3.95421084152927	3.74519359603907	3.54924009029828	4.83279969661987	4.1979643893586	3.8368311443977	4.15566549211229	3.47359466267768	4.6878899336809	3.93732896277326	3.91833957704842	5.43578974556854	5.00008205415835	3.88344929594945	4.90527695532422	3.47878871442972	4.59502739884151	4.01834644912003	4.2001199730558	3.86827139347724	4.34478662646923	5.00329975208294	3.8453920531759	4.28663955326603	3.90204234168229	4.26239233322556	5.44066248301804	3.86079550611665	3.54872283001963	2.87598943273894	3.68286597836268	5.767907358791	4.16606379832782	3.70942951450072	4.47470648810265	3.62805034542575	5.41644274418618	4.06065742637907	4.71373157988526	4.37931824666826	4.34478662646923	4.21493822691491	4.32253197770913	5.31475531202067	4.25832405810247	3.95370405490887	3.6090901667774	3.84903075043579	3.75046094465166	4.39853304230574	3.95792715784355	3.38118625652549	4.46798214875425	4.39028147400698	4.0786121074701	3.77767033386784	2.9493450979089	4.65799820619018	4.46365506716326	4.87585559855459	5.19235571330081	3.38289191667475	4.58731345567933	4.61430016064906	4.7618396985041	3.60797466680022	4.01399946268053	6.28865821907658	4.25893734860416	4.5455459230415	4.99161646245688	4.81532024240346	4.77084155999012	4.43922892368787	4.35891940794568	3.23651250631448	3.30931696192647	4.16302609873944	3.92401967907999	4.82027931118984	3.92941057131839	4.6878899336809	4.00601406504335	5.05348410050375	4.36434584144195	4.0855163026777	3.50846474141054	5.0847220170238	4.11633350134692	3.739587268592	4.7673483673187	4.02515674369991	3.54541651306514	3.71748375123689	4.35390809697039	3.20631529878997	4.00663131163753	5.540897723506	4.46934621566501	3.80441673842335	3.80899949102878	4.28850175695871	4.88850547903359	3.54205515278662	4.55834351067827	4.38246048730754	3.86940114374043	5.73470894720403	5.57472047731312	3.37093993373992	3.92149124644236	4.35095835805096	3.87813677342583	4.72660343059688	3.49809664332778	3.94770595132877	3.7681361239979	4.36445420607978	4.23063228063089	6.08160601046567	3.98096159076059	5.28917904171453	4.50062995190408	3.20209376222373	4.58964758160118	4.77704635453946	3.37826765613559	3.79490311507092	4.09434220128499	4.3639753939733	3.55556429624608	5.18194581063811	3.44743879994213	3.99537916482783	4.00857264668748	3.76100327151076	3.52811217739771	4.98528552815123	3.75095765025312	4.92183782319214	4.09800450450183	4.01947339262285	3.95431147549231	3.33691228456474	4.05342471291256	3.21633907744923	4.28054252104999	4.53376418476521	5.84790012855664	4.35148515267445	4.79656817759929	5.78081775738102	4.77621001817954	6.75010566500166	4.46927190726528	3.70392820833908	4.67932223766285	3.18835699796091	4.87209152268949	3.43479340821958	4.43789887997393	3.84516074201936	4.65729318732823	3.83238829695885	3.43399529574521	3.75513010467241	5.51047235783724	3.76990001779637	4.87125298714591	4.07911431385233	4.78196507301721	3.21040097870917	4.53178824122005	4.65680085304956	3.63932430189832	3.93155168115509	3.47935468451089	3.82739109414262	4.49647160092723	4.49053237062382	4.53319017281356	4.26606189840225	4.47254865809662	3.99668827566422	4.78985154038143	3.47592947600231	4.89667361565937	3.95637906010869	4.10211727169244	4.4798428800431	4.38779809060371	4.273841330312	5.15088172821072	4.74417212379505	4.36361306774662	4.30189653493538	4.53414617485445	4.67641369866945	2.64339105716921	3.17005517990678	3.98369516994939	4.63839290346982	3.49281136300115	5.07282762167051	3.94353353057416	4.73793260085651	4.14048608040128	3.47757593033014	5.03072641608367	4.05517700247805	2.70641033896446	4.33792378452255	4.77897619732229	5.01817751549416	4.07366902843889	3.12868048713856	4.56824342117417	4.48510778755089	4.82507242931221	4.51934535020544	3.83306846275077	6.52593158885457	4.08371771473724	5.46274109669236	4.00523969318064	5.23273993666663	3.76201553847165	3.39755204381739	3.90314418213755	3.74385093960265	3.14718597591554	3.81786749612341	5.0621312098442	3.7377538531716	4.57896584065628	4.25767605071885	3.75129012878392	4.0293987452704	4.00674344290682	2.79957637985647	3.99031877719668	3.36727438685	4.01296075138895	4.1487505399933	5.4643106822558	4.63970910662377	3.88894025361331	6.26563904959855	5.65553138487796	4.42883247917388	3.40956057050519	4.48514959907371	4.09278199309496	4.14648639650857	4.97124893076203	4.65555075701665	4.63346633847321	3.81167419198884	4.43376447255319	4.19848573414289	3.9326336226429	4.70945992236141	4.29062108372705	4.44651322935786	3.66451017940677	3.56621192515319	4.97920878503164	4.87463812353292	5.7531513931848	3.92668764619775	5.08114243619709	4.78328154733375	5.23128914933996	4.3197947259676	4.92820747021955	5.79540691846259	3.32559260777028	3.87733570445913	3.94258838500531	4.20357692020373	5.03156440221112	4.29784825976002	4.52202430250897	4.36695518070451	3.26875369151412	4.52225647764602	4.75932158796316	4.75691071256017	5.2709030099897	4.91974619123466	4.72917818083311	3.34820656669317	4.81003629097579	3.82338405221329	5.00019301426581	3.55494418265672	4.45388664879286	3.28230125974807	4.47742436112742	6.15395002551683	3.94222687279245	3.75331767247271	3.64834526149851	4.59557176470474	5.21683305782835	4.53310552767205	5.98203507160665	5.16344450890483	4.00450305689166	4.10627431982119	4.00822927189658	3.79876046365872	3.98728309371163	5.21315739239543	3.92427933771814	4.55322459739461	4.03066086221395	6.05688183887819	5.45003760108215	4.12676650609886	4.00571302231536	3.17485358058081	3.58110090512746	4.22125935149407	5.15713646284935	5.01146308014391	3.28703092115223	4.66338502992168	4.60992929446186	4.06908270752447	4.06754582317009	3.54080404420261	4.28070809844209	4.67308384870908	3.64518836225479	3.81013550822596	2.73829195174428	4.15793659824156	4.78158363248545	3.40309985834906	3.88695404480424	4.58506533377365	4.39972751278055	4.09868893641491	4.25117815938165	3.86336251119597	4.13626976025594	3.36565790852928	4.28849249916598	4.08946437921801	4.85660042898426	5.64237053815733	4.49995877007454	3.49690934483649	3.28418155244716	4.36858017276971	4.40210707352408	3.99995659517972	4.83206614246692	4.92384719430327	3.88908544667846	5.29514213827052	3.73466958833842	3.14195046010904	4.76413408681187	4.42588842248744	5.00605119431224	3.39526401281746	4.57879950140789	3.91888461504743	3.76808371096721	5.20080665939599	3.81019344871283	4.12417932992495	4.94934599126015	3.96978745129639	4.84521444309965	3.99526513563161	5.01146308014391	4.84512982572684	3.81893006864795	4.73420377098871	3.67492895656527	4.62080579505792	4.64714240849669	4.25350863116633	4.17259129945724	4.28584751206461	5.42252094125703	4.17017806066212	3.77430277450225	3.14673077909042	3.90753858600627	5.01964991927861	4.67586527854253	3.90297965347187	4.36896679884236	4.60454307231681	5.1336809406771	3.9447366334811	3.76967777242276	4.56715383423929	4.27144331777128	4.02517838318872	4.49820587961943	4.62710677552161	5.18380131086277	4.51399592496707	5.22899310202441	5.2104169045273	4.29429761118706	4.68339357826279	3.37739237270563	3.91888431654414	3.68511098070075	4.47491042070954	3.27377330653068	3.89109259682051	3.92008436665039	3.69254552927425	4.21634902988184	4.32008116091457	3.33767925514446	4.19881573964128	3.91061825916375	4.88331604141437	3.10897526222111	5.37541532152395	5.27105281317575	5.5039425232241	4.54698996060567	3.55942304253165	6.28055087966496	4.61318144381559	3.5590482845167	5.10487004093423	4.19339882075053	3.80928316977827	4.83018326576561	4.91119671803575	3.27939940916246	5.35710116661264	4.58059121160525	2.92504090781016	3.66532940655245	5.17444697906285	4.34139146200821	5.69815156243635	4.01520931035908	4.52190621251025	4.47398851219771	4.67090869791536	3.56196976541004	3.65868402675848	4.18533990088666	4.4641616130743	4.5853038947113	4.07125647293461	3.36284666547989	5.30446366687816	4.83416762423752	4.02545792196509	3.42262883971752	4.63182657576543	4.3229936005873	4.36397769805223	3.75046012568669	4.54530154267347	3.65835688453918	4.53837018860473	3.82546916139005	3.70139620170647	4.53567339575485	3.64840353724199	4.33579976732558	4.36740501676301	4.73159031488567	4.97156498846568	5.21703533573714	4.81869587224253	3.25011781092161	4.9320305517136	4.39279032054764	4.56404462441354	5.11214446592212	4.13490555316533	3.76986035172949	3.96819008070632	3.79212331476877	3.81270064784063	2.85817783129317	4.53159281843253	4.42439099564004	3.99405124626055	3.37838888301966	5.08033623032892	4.14475949192056	4.03064384846354	3.75103543135236	5.38014463762215	2.99849474299406	4.81169444817166	4.20295493774574	5.12018300445515	5.00503712032804	4.71739312164363	3.20575127296706	5.66675687393619	5.09204924550657	4.35896121687131	3.24073219519128	3.68286597836268	3.84189495982276	4.92317158640791	3.99765662206397	5.07837134845973	3.33550321933858	3.99099106505191	3.42409801734854	3.96023508274952	3.76808371096721	3.74570258958092	4.01430128875486	3.62721977067176	4.24196049633473	3.36858667960076	3.78521946109129	4.9519419376407	4.04309490374288	4.23666514728965	3.92240928498053	4.07006939446366	3.27196291017441	4.24825858184606	5.7602838690562	4.30217923950511	3.39755204381739	5.04415547020182	4.68323202358465	3.76990001779637	4.25957198624562	5.20099031102342	3.34339145683296	3.81189767545941	5.12395896079527	4.12211395706986	3.02915849984542	3.81093307323674	4.19022521393668	4.31497451699244	4.53460576647775	3.72690371214835	3.93269934789215	3.41927323238885	4.36546274721935	3.98760580485397	3.68593601543381	4.23186779276764	3.02264261385451	6.08668965133869	3.57136283894728	4.72370734410643	3.82064546895105	3.62772513609374	3.84697329396754	3.40105120804516	5.35957630315317	4.95076699541081	3.62276985157107	4.59962019972174	5.12826232480751	3.94199333609206	4.22830181341662	4.47108555488318	4.36781485935629	4.09311791682782	4.05607447657433	3.56510331067556	5.02657129938213	4.52225603570565	4.05756235314103	5.12262032438352	4.03116242292442	5.2408866678446	4.21364881297765	4.89229657292488	4.09626716755306	4.39118093201438	4.4187843344098	4.67740377141255	3.86110366227409	5.15914972467865	4.22808346757976	4.55089360659066	4.85672429220284	4.13106945625712	4.60984309856268	5.15572437463262	4.3387405677218	5.89551778462991	3.47016366233551	4.26685662336984	3.8873444050695	5.26944989300794	3.99599524579242	4.74346482448951	3.2816905338087	5.55574032029236	4.13729906199745	3.14377993359038	3.8931109294627	3.97165633872961	4.47521715035381	4.47398851219771	5.39317867518496	4.27542456499851	3.44793052604149	4.04342746935938	4.8998939565072	5.018566884299	3.53499214217819	4.43097113069967	3.43185142158136	3.89639391080609	3.44429560004198	4.49974448027588	4.74089968396139	3.29076594188276	3.72234454648185	5.28298026250843	3.93326581812032	4.36434584144195	3.53310135617385	4.93857148450193	3.96251521727691	3.49396170417303	3.90430560200743	3.76773760382158	4.0431953677195	6.36351511928934	5.00847139695875	5.32867742880252	3.57270564477145	3.5438167471371	4.27714131261638	3.42521409534829	4.58000104272165	4.65189815283949	3.18514505491723	3.23096936781621	2.96488611709586	3.92401967907999	4.05183167948955	4.05495730006943	3.25711809277646	3.8233579508473	4.10238199891739	3.40164980764609	4.20068003976115	3.39880311505615	4.0672482648189	2.62479470679054	5.09025247159873	4.06518944225025	5.10391627869068	3.18835699796091	4.92187407806829	4.90857009710533	4.37856059667127	3.92008436665039	3.61928858549079	2.88702036474181	4.28501488810433	3.65743769083373	4.18386094325669	4.31741332406164	3.16880225485922	5.12631235198495	3.44056793168093	3.74941933758239	4.31809173736124	4.35095835805096	4.81787026358168	5.18463276356982	3.69130217386282	3.92219673984364	4.01625765984134	3.95870364878882	4.42212788336826	3.56362169286129	4.07011352841203	4.59009045248062	6.00132742680318	3.71078057996937	5.0859278592457	3.75628377732841	4.60507324733626	5.05599708777103	4.21489653899761	4.45791545540643	4.41274625537495	3.89597138828492	3.29321617773045	4.79360980046487	5.56204785639269	3.94339468139777	4.89529553439194	4.28768489792167	5.52572511750776	4.57788299296362	4.08432889621941	4.18593845328313	3.4109603150934	5.23565229296043	3.40105120804516	3.83213770529267	3.21490880120231	4.50711103142383	4.80803938766962	4.5455459230415	3.10917935291411	5.21424937817015	4.43345350113141	2.95278182297847	5.90987440780072	4.98958477972913	4.37512482606609	3.56577707207416	4.47746171920337	4.74005746877797	4.11300395462513	4.4859568414048	4.65033775527615	4.06560407472869	4.19217266404664	3.96404603976583	3.42688638830165	4.42812019921515	4.22089738978191	5.0701405427383	3.440066289866	3.0517796481968	4.16943906595559	3.89013358315939	4.36546274721935	4.23267647819398	4.30242086121991	4.57360882018252	3.87811678884927	4.10167833010457	3.93076744212025	4.55859514551136	4.86138902096579	4.0879822583457	5.34779665101669	3.83693784135584	4.10782931382793	4.69793236413827	3.76826186243284	3.28433869871509	4.60655260749155	3.40467570187954	3.99995659517972	4.12016620008862	4.50824303321207	4.43249830513309	4.26340956187367	4.51035552970082	3.82247784251285	4.7473555527206	4.11923856552053	4.65189815283949	4.08280466003861	3.06106619949504	4.06754582317009	4.11821514089823	3.25936226008805	4.63208408967265	4.03989883452573	3.6740101294216	4.53618804218658	4.33700706846361	5.80690621738773	3.81806597908452	4.33972070763356	4.78378257572203	4.19127334830886	4.05813142828325	3.14288139870239	4.87597406766141	3.6014633191124	3.35483720182552	5.03001204259544	4.21711962155412	4.93438356540355	4.38170392993977	3.0682812323126	3.90237351824391	3.83603862998351	4.30341667214118	4.40870533754897	3.91224406736381	5.40602961194996	4.4805816510472	3.77579820144199	4.54090494606658	4.68934411644321	4.32197189641584	3.47442780578527	3.30402528825841	5.394578785658	4.17217985591058	4.10912848469143	3.31144361335528	4.99753921246799	4.40051449274451	4.39451530460213	4.85660042898426	4.06372350338743	4.30341667214118	3.77439593994036	3.86333245356001	3.28292102702528	4.17588743224351	4.63815861633717	4.1487505399933	5.81176345060638	3.16999287976315	3.94975448590207	3.91351568478865	5.53542627521335	4.92761108536653	3.8711386936777	3.76365502377272	4.0883993179347	3.98967782063447	4.49728729486907	3.99981426953011	4.94373121219325	4.57644233719385	4.13820828558778	4.26328765101316	4.89605847402321	3.98835708132276	4.52517644300039	4.36503631376567	3.90203625131057	4.10229856013171	4.71966569740672	4.72259493989409	3.87887573677389	4.2346198720286	3.28303647039998	4.17376588735164	3.892542155355	4.60623250762588	4.04411925452677	4.22967985030053	5.29520998717199	5.01487461245574	5.53466335089917	3.80558031098461	3.26903062090955	5.42070902978823	4.37739036191098	4.23779908401307	5.23538765512483	4.89652992625158	4.56800427540057	4.16587469258403	3.95375303210711	3.97363570780176	4.14334610793542	3.66438537361737	4.01633786580082	4.12060316194869	2.91333548045373	4.81569432576918	4.45853975429179	4.20292874453232	3.93906301667141	4.22309246162357	5.01478197277026	5.05936273570341	3.86637588112323	3.47615922353593	3.0034241444995	3.83195738113782	3.91874868678841	5.13710048940598	4.83949064273516	3.92151125322709	3.27708555696789	3.9869890006949	3.9751273240211	3.94600451118749	3.42887268517102	5.30764112510592	4.58975283833464	4.1194266990476	6.10524911647281	4.07584821252004	6.24867784475454	3.19588289338344	3.58515549906989	3.63961658419839	3.40645851667497	4.45511180426676	4.16425377542974	4.6920679302386	4.78667224012953	3.70868702104294	3.64367143890185	4.50092025958639	4.52239961643122	4.70623082872085	4.16293507750827	3.07099461342761	3.64446373813994	4.57765500539028	4.06250871326275	3.84329855114781	5.20919853009021	4.68297079176938	5.54502653716526	5.44606136729068	3.81523138844168	3.96499917175063	4.73515088873132	4.11750806734202	3.78398637978387	3.4572887229557	4.24870049736672	3.55124042948724	4.85439443080285	4.43129315727984	4.2210229855646	3.68481164226586	4.20691887817852	4.64310486858585	3.08985835251757	3.4808611906101	3.10807208807254	4.90216837013075	4.5555625260922	3.81113593954551	4.03688264524676	3.79237136792014	3.77227191375244	3.68292099723453	5.21346403654013	4.44002706999585	3.84812567140568	3.98789215495787	4.37014291017654	4.38137763881866	4.0958179151737	4.11996218420906	4.78337272404693	4.32534843473568	5.29514213827052	4.02384426265967	6.10524911647281	4.68934411644321	4.3304631571754	4.48165706284327	4.13026465419026	3.9090512413488	5.35714537143427	5.41630622550358	4.71452187245155	4.8415583750484	4.37750684578979	3.85642640164643	4.15015428786399	4.2965753565327	4.44603987770059	4.27892381532787	3.39514943951617	5.33947493723643	4.54091080122448	5.13091186013381	4.40167747504058	4.54319796374653	4.16317036635641	4.09814574289867	3.60557193447739	3.87833788765341	4.46121044249231
